Номер заявки,Область,Район хозяйства,Направление водства,Причитающая сумма,Норматив,Статус заявки,score,score_pct,рекомендация,ранг_в_области
2000100365134.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,673680.0,20.0,Исполнена,0.8204461772942953,82.0,✅ Рекомендовать,184
3100200305661.0,Западно-Казахстанская область,Казталовский район,Субсидирование в овцеводстве,3900000.0,15000.0,Исполнена,0.8201675449994303,82.0,✅ Рекомендовать,800
1200100323010.0,Акмолинская область,район Биржан сал,Субсидирование в скотоводстве,6060000.0,10000.0,Сформировано поручение,0.8201292646859859,82.0,✅ Рекомендовать,149
700100310010.0,Западно-Казахстанская область,Бокейординский район,Субсидирование в скотоводстве,2250000.0,150000.0,Исполнена,0.8201124601677621,82.0,✅ Рекомендовать,801
11500100335152.0,Жамбылская область,Кордайский район,Субсидирование в скотоводстве,2595000.0,15000.0,Одобрена,0.8199816429611598,82.0,✅ Рекомендовать,350
2000100364264.0,Северо-Казахстанская область,Тайыншинский район,Субсидирование в скотоводстве,3953180.0,20.0,Исполнена,0.8199407953054256,82.0,✅ Рекомендовать,185
5501000282293.0,Карагандинская область,Абайский район,Субсидирование в птицеводстве,7392000.0,60.0,Исполнена,0.8198609370775404,82.0,✅ Рекомендовать,182
1900100354089.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,854280.0,20.0,Исполнена,0.8197835189547099,82.0,✅ Рекомендовать,186
1900100345029.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,795940.0,20.0,Исполнена,0.8197835189547099,82.0,✅ Рекомендовать,186
1900100361283.0,Северо-Казахстанская область,Мамлютский район,Субсидирование в скотоводстве,756300.0,20.0,Исполнена,0.8197835189547099,82.0,✅ Рекомендовать,186
4400300357652.0,Жамбылская область,Меркенский район,Субсидирование в коневодстве,5265000.0,60.0,Одобрена,0.819209057941232,81.9,✅ Рекомендовать,351
700100356422.0,Кызылординская область,Сырдарьинский район,Субсидирование в скотоводстве,1650000.0,150000.0,Отклонена,0.8191297588276163,81.9,✅ Рекомендовать,157
